ID,Title,Author(s),Source,Journal,Language(s),Publication year
S1517-97022022000100757-scl,O Programa de Apoio a Planos de Reestruturação e Expansão das Universidades Federais (REUNI): articulações com a nova gestão pública,"Rothen, José Carlos, Ramos, Géssica Priscila, Borges, Regilson Maciel, Silveira, Ana Paula, Fernandes, Maria Cristina da Silveira Galan",Educação e Pesquisa; 48(); -,Educação e Pesquisa,"Português, Inglês",2022
S0034-71672022000600172-scl,Educational technology for infants’ families to identify warning signs: a validation study,"Rodrigues, Icleia Parente, Pinheiro, Patrícia Neyva da Costa, Mondragón-Sánchez, Edna Johana, Costa, Maria Isabelly Fernandes da, Paula, Paulo Henrique Alexandre de, Sales, Joana Maria Rocha, Brito, Larissa Ludmila Monteiro de Souza, Queiroz, Maria Veraci Oliveira",Revista Brasileira de Enfermagem; 75(5); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S2176-91332022000100365-scl,EFICÁCIA DE UMA INTERVENÇÃO EDUCATIVA PARA PREVENÇÃO DE COMPLICAÇÕES NO CATETER VENOSO PERIFÉRICO,"Almeida, Ana Carolina Nunes de, Pires, Mirele Herculina, Santana, Isabela de Souza, Salgado, Patrícia de Oliveira, Toledo, Luana Vieira, Parreira, Pedro, Braga, Luciene Muniz",Cogitare Enfermagem; 27(); -,Cogitare Enfermagem,"Português, Inglês, Espanhol",2022
S2176-91332022000100362-scl,ESTUDO DE INTERVENÇÃO COM ESCOLARES UTILIZANDO JOGO DE CARTAS “O ENIGMA DA PIRÂMIDE’’ SOBRE ALIMENTAÇÃO SAUDÁVEL,"Vasconcelos, Celia Maria Ribeiro de, Vasconcelos, Eliane Maria Ribeiro de, Ramos, Vânia Pinheiro, Vasconcelos, Ana Lucia Ribeiro de, Raposo, Maria Cristina Falcão, Moura, Jefferson Wildes da Silva, Oliveira, Raimundo Valmir de",Cogitare Enfermagem; 27(); -,Cogitare Enfermagem,"Português, Inglês, Espanhol",2022
S0104-07072022000100389-scl,BUNDLE: MEDICAL ADHESIVE-RELATED SKIN INJURY PREVENTION IN ADULT INTENSIVE CARE BUNDLE ADHESIVERELATED ADHESIVE RELATED,"Rabelo, Ariana Luiza, Moraes, Juliano Teixeira",Texto & Contexto - Enfermagem; 31(); -,Texto & Contexto - Enfermagem,Inglês,2022
S0102-67202022000100349-scl,REMOTE ASYNCHRONOUS FEEDBACK FOR UNSUPERVISED LAPAROSCOPIC TRAINING: THE “LAPP” PLATFORM TRAINING LAPP “LAPP,"ULLOA, Gabriel, NEYEM, Andres, ESCALONA, Gabriel, ORTIZ, Catalina, VARAS, Julian",ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 35(); -,ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo),Inglês,2022
S1413-24782022000100253-scl,O método Gaspariano como perspectiva crítica de qualificação didática no ensino superior: pesquisa-ação superior pesquisaação pesquisa ação,"Pereira, Terezinha Lima, Wagner, Valdilene, Gasparin, João Luiz",Revista Brasileira de Educação; 27(); -,Revista Brasileira de Educação,Português,2022
S0100-55022022000400207-scl,Formação docente no curso de Medicina: como podemos melhorar? Medicina melhorar,"Bivanco-Lima, Danielle, Klautau, Giselle Burlamaqui, Knopfholz, José",Revista Brasileira de Educação Médica; 46(4); -,Revista Brasileira de Educação Médica,Português,2022
S0080-62342022000100519-scl,Comparison of the effectiveness of two educational interventions on sleep quality in older adults: a randomized clinical trial adults,"Carvalho, Khelyane Mesquita de, Figueiredo, Maria do Livramento Fortes, Galindo Neto, Nelson Miguel, Sá, Guilherme Guarino de Moura, Silva, Cynthia Roberta Dias Torres, Mendes, Polyana Norberta",Revista da Escola de Enfermagem da USP; 56(); -,Revista da Escola de Enfermagem da USP,Inglês,2022
S0100-55022022000400211-scl,Satisfação e autoconfiança de estudantes na simulação realística e a experiência de perpetuação do saber,"Butafava, Egly Priscila de Almeida, Oliveira, Raquel Aparecida de, Quilici, Ana Paula",Revista Brasileira de Educação Médica; 46(4); -,Revista Brasileira de Educação Médica,Português,2022
S1983-14472022000200407-scl,Validation of manual to complement the transition of care at discharge from intensive care,"Zucchetti, Martina, Severo, Isis Marques, Echer, Isabel Cristina, Borba, Daniela dos Santos Marona, Nectoux, Carmen Lucia Silva, Azzolin, Karina de Oliveira",Revista Gaúcha de Enfermagem; 43(spe); -,Revista Gaúcha de Enfermagem,Inglês,2022
S1983-14472022000200410-scl,Risk management: implementation of a clinical protocol for the prevention and management of pediatric falls,"Rebouças, Geisa Fonseca, Primo, Cândida Caniçali, Freitas, Paula de Souza Silva, Nunes, Elisabete Maria Garcia Teles, Quitério, Margarida Maria de Sousa Lourenço, Lima, Eliane de Fátima Almeida",Revista Gaúcha de Enfermagem; 43(spe); -,Revista Gaúcha de Enfermagem,Inglês,2022
S1983-14472022000200416-scl,Development of a measurement instrument to assess patient safe transition at hospital discharge,"Acosta, Aline Marques, Lima, Maria Alice Dias da Silva, Marques, Giselda Quintana, Zucatti, Paula Buchs, Silveira, Cristhiane de Souza, Oelke, Nelly Donszelmann",Revista Gaúcha de Enfermagem; 43(spe); -,Revista Gaúcha de Enfermagem,Inglês,2022
S1983-14472022000200413-scl,Construction and validation of an educational video on the newborn immersion bath,"Silva, Maria Paula Custódio, Rocha, Nylze Helena Guillarducci, Fonseca, Luciana Mara Monti, Ruiz, Mariana Torreglosa, Stacciarini, Thaís Santos Guerra, Contim, Divanice",Revista Gaúcha de Enfermagem; 43(spe); -,Revista Gaúcha de Enfermagem,Inglês,2022
S1983-14472022000200412-scl,Educational hypermedia on embracement and obstetric risk classification: content validation and usability classification,"Soares, Francisco Mayron Morais, Mesquita, Kirley Kethellen Batista, Mendes, Igor Cordeiro, Nunes, Rodrigo da Silva, Araújo Filho, João de Deus de, Fonseca, Luciana Mara Monti, Torres, Gilson Vasconcelos, Miranda, Francisco Arnoldo Nunes de",Revista Gaúcha de Enfermagem; 43(spe); -,Revista Gaúcha de Enfermagem,Inglês,2022
S0080-62342022000100515-scl,Development and validation of a mobile application for heart failure patients self-care,"de Sousa, Mailson Marques, Lopes, Camila Takáo, Almeida, André Atanasio Maranhão, Almeida, Taciana da Costa Farias, Gouveia, Bernadete de Lourdes André, Oliveira, Simone Helena dos Santos",Revista da Escola de Enfermagem da USP; 56(); -,Revista da Escola de Enfermagem da USP,"Português, Inglês",2022
S2237-96222022000300313-scl,"Tendência temporal de mortalidade por neoplasia maligna de mama e de colo de útero em Passo Fundo, Rio Grande do Sul: uma análise segundo faixa etária e escolaridade, 1999-2019","Pecinato, Vanessa, Jacobo, Andréia, Silva, Shana Ginar da",Epidemiologia e Serviços de Saúde; 31(3); -,Epidemiologia e Serviços de Saúde,"Português, Inglês",2022
S1414-98932022000100276-scl,"Relação entre Perfil, Hábitos, Vivências Acadêmicas e Resiliência de Universitários Perfil Hábitos","Rosendo, Letícia dos Santos, Meireles, Adriana Lúcia, Cardoso, Clareci Silva, Bandeira, Marina de Bittencourt, Paula, Waléria de, Barroso, Sabrina Martins",Psicologia: Ciência e Profissão; 42(); -,Psicologia: Ciência e Profissão,Português,2022
S0103-11042022001000055-scl,PET-Saúde/Interprofissionalidade e o desenvolvimento de mudanças curriculares e práticas colaborativas PETSaúde/Interprofissionalidade PETSaúdeInterprofissionalidade PET Saúde/Interprofissionalidade Saúde Interprofissionalidade PETSaúde SaúdeInterprofissionalidade,"Brinco, Rachel, França, Tania, Magnago, Carinne",Saúde em Debate; 46(spe6); 55-69,Saúde em Debate,Português,2022
S0103-11042022001000175-scl,"Interdisciplinaridade, interprofissionalidade e diversidade racial na formação antirracista do profissional de saúde: vozes e aprendizados Interdisciplinaridade saúde","Germani, Ana Claudia, Favarato, Maria Helena, Oliva, Isabel Leme, Geraldo, Rafael Marques, Oliveira, Júlio César de, Ayres, José Ricardo de Carvalho Mesquita",Saúde em Debate; 46(spe6); 175-184,Saúde em Debate,Português,2022
S0103-11042022001000261-scl,Interdisciplinaridade nas práticas de cuidado em saúde mental: uma revisão integrativa de literatura mental,"Giacomini, Eduardo, Rizzotto, Maria Lucia Frizon",Saúde em Debate; 46(spe6); 261-280,Saúde em Debate,Português,2022
S0104-07072022000100386-scl,"ADOLESCENTS ATTENDING PUBLIC SCHOOLS: DRUG USE, SOCIAL DETERMINANTS OF HEALTH AND SPATIAL DISTRIBUTION SCHOOLS USE","Borges, Lídia Christina Vasconcelos, Almeida, Camila Souza de, Rodrigues, Samuel Barroso, Duarte, Sebastião Júnior Henrique, Cavalcante, Ricardo Bezerra, Machado, Richardson Miranda",Texto & Contexto - Enfermagem; 31(); -,Texto & Contexto - Enfermagem,Inglês,2022
S2526-89102022000100252-scl,Sentidos produzidos acerca do cotidiano por estudantes de terapia ocupacional durante a pandemia de COVID-19,"Constantinidis, Teresinha Cid, Matsukura, Thelma Simões",Cadernos Brasileiros de Terapia Ocupacional; 30(); -,Cadernos Brasileiros de Terapia Ocupacional,"Português, Inglês",2022
S1983-21172022000100320-scl,PADRÕES DE INTERAÇÃO E MEDIAÇÃO EM DOIS FÓRUNS ONLINE EM UM CURSO PARA A FORMAÇÃO CONTINUADA DE PROFESSORES DE BIOLOGIA,"Medeiros, Ranlig Carvalho de, Pinto, Benjamin Carvalho Teixeira, Salvador, Daniel Fábio",Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 24(); -,Ensaio Pesquisa em Educação em Ciências (Belo Horizonte),Português,2022
S0104-40602022000100133-scl,A escola como fábrica de índices e as “novas” formas de exclusão: os “inclassificáveis”,"Bassani, Elizabete, Pinel, Hiran",Educar em Revista; 38(); -,Educar em Revista,Português,2022
S0103-73312022000300608-scl,Educação problematizadora em curso técnico para agentes comunitários de saúde: experiência de produção de significados no trabalho em saúde,"Silva, Helena Pereira Rodrigues da, Toassi, Ramona Fernanda Ceriotti",Physis: Revista de Saúde Coletiva; 32(3); -,Physis: Revista de Saúde Coletiva,"Português, Inglês",2022
S1982-45132022000100238-scl,Estudos sobre Voçorocas: uma avaliação da produção científica brasileira (2009/2019),"Pereira, Juliana Sousa, Rodrigues, Silvio Carlos",Sociedade & Natureza; 34(); -,Sociedade & Natureza,"Português, Inglês",2022
S1983-14472022000100469-scl,Evaluation of fatigue and quality of life of colorectal cancer patients in chemotherapy,"Silva, Rafaela Costa, Gonçalves, Michele Carla, Mendes, Amanda Silva, Cardoso, Mariana Rosa Ribeiro, Nicolussi, Adriana Cristina",Revista Gaúcha de Enfermagem; 43(); -,Revista Gaúcha de Enfermagem,"Português, Inglês",2022
S0103-863X2022000100309-scl,Family Functioning of People with Disabilities: Cluster-Based Analysis,"Aguiar, Mariana Pinheiro Pessoa de Andrade, Lira, Aline Nogueira de, Morais, Normanda Araujo de",Paidéia (Ribeirão Preto); 32(); -,Paidéia (Ribeirão Preto),Inglês,2022
S1414-753X2022000100344-scl,Sustainability assessment in Colombian educational institutions: Case studies,"Mora, Danilo Tovar, Vilches, María de Fátima Poza, Ospina, Yolanda Ladino",Ambiente & Sociedade; 25(); -,Ambiente & Sociedade,"Inglês, Espanhol",2022
S1414-753X2022000100341-scl,"Discharge of in-disuse medications by Itapetininga population, São Paulo State, Brazil","Silva, Jacqueline Pereira da, Morgado, Flávio",Ambiente & Sociedade; 25(); -,Ambiente & Sociedade,"Português, Inglês",2022
S0102-44502022000400409-scl,A educação linguística do futuro: Por/entre as múltiplas linguagens do humano,"Carneiro, Alan Silvio Ribeiro",DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 38(4); -,DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada,Português,2022
S0101-73302022000105005-scl,BECAS DE ENSEÑANZA MEDIA Y CUOTAS PARA ESTUDIANTES AFROURUGUAYOS,"Olaza, Mónica",Educação & Sociedade; 43(); -,Educação & Sociedade,Espanhol,2022
S2176-91332022000100388-scl,PREVENÇÃO DA VIOLÊNCIA SEXUAL NA ESCOLA DA COSTA RICA: ADAPTAÇÃO TRANSCULTURAL DE CARTILHA EDUCATIVA,"Rivera, Alejandra Isabel Vargas, Pinheiro, Patrícia Neyva da Costa, Mondragón-Sánchez, Edna Johana, Silva, Kelanne Lima da, Vasconcelos, Fatima Karine Apolonio, Costa, Maria Isabelly Fernandes da",Cogitare Enfermagem; 27(); -,Cogitare Enfermagem,"Português, Inglês, Espanhol",2022
S2176-91332022000100373-scl,SOFRIMENTO MENTAL PUERPERAL: CONHECIMENTO DA EQUIPE DE ENFERMAGEM,"Brito, Ana Paula Almeida, Paes, Sarha de Oliveira Gonçalves, Feliciano, Welington Luis Lima, Riesco, Maria Luiza Gonzalez",Cogitare Enfermagem; 27(); -,Cogitare Enfermagem,"Português, Inglês, Espanhol",2022
S0104-93132022000300403-scl,A implementação das cotas raciais nos concursos públicos para o magistério federal: um olhar a partir do Colégio Pedro II,"Coutinho, Gabriela dos Santos, Arruda, Dyego de Oliveira",Mana; 28(3); -,Mana,Português,2022
S0100-55022022000300301-scl,Formação interprofissional na graduação em saúde: revisão sistemática de estratégias educativas,"Isidoro, Fabiana Goulart Rabelo, Côrtes, Maria da Conceição Juste Werneck, Ferreira, Fabiane Ribeiro, D’Assunção, Alexandra Dias Moreira, Gontijo, Eliane Dias",Revista Brasileira de Educação Médica; 46(3); -,Revista Brasileira de Educação Médica,Português,2022
S0034-71672022000700180-scl,Good practices with injectables: digital technology for nursing education to control infections,"Roseira, Camila Eugenia, Fittipaldi, Thais Roberto Magalhães, Costa, Lívia Cristina Scalon da, Silva, Darlyani Mariano da, Dias, Ana Angélica Lima, Figueiredo, Rosely Moralez de",Revista Brasileira de Enfermagem; 75(6); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S0102-44502022000400408-scl,Avaliação de proficiência em português em processos de naturalização no Brasil,"Scaramucci, Matilde V. R., Diniz, Leandro Rodrigues Alves",DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 38(4); -,DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada,Português,2022
S0104-07072022000100376-scl,CARDIOPULMONARY RESUSCITATION IN PREGNANT WOMEN: CREATION AND VALIDATION OF A CHECKLIST TO EVALUATE THE NURSING PRACTICE,"Silva, Fabiana Laranjeira da, Silva, Samuel Melo de Andrade, Grimaldi, Monaliza Ribeiro Mariano, Barros, Lívia Moreira, Sá, Guilherme Guarino de Moura, Galindo Neto, Nelson Miguel",Texto & Contexto - Enfermagem; 31(); -,Texto & Contexto - Enfermagem,"Português, Inglês",2022
S0104-40602022000100213-scl,Reflective Portfolios as decolonial pedagogical practices,"Lopes, Juliana Crespo, Stará, Jana",Educar em Revista; 38(); -,Educar em Revista,"Português, Inglês",2022
S0034-89102022000100292-scl,"Gestational age, intrauterine growth and body composition at 11 years of age","Bortolotto, Caroline Cardozo, Santos, Iná da Silva dos, Vaz, Juliana dos Santos, Matijasevich, Alicia",Revista de Saúde Pública; 56(); -,Revista de Saúde Pública,"Português, Inglês",2022
S0034-89102022000100289-scl,Cross-cultural adaptation of discrimination and vigilance scales in ELSA-Brasil,"Griep, Rosane Harter, Oliveira, Fernanda Esthefane Garrides, Aguiar, Odaleia Barbosa de, Moreno, Arlinda B., Alves, Márcia Guimarães de Mello, Patrão, Ana Luisa, Fonseca, Maria de Jesus Mendes da, Chor, Dóra",Revista de Saúde Pública; 56(); -,Revista de Saúde Pública,"Português, Inglês",2022
S0100-69912022000100403-scl,Overview of general surgery medical residency programs and prerequisite program in basic surgical area in Brazil: Historical review and update Brazil,"SANTOS, ELIZABETH GOMES DOS, PETERLE, VIVIANE CRISTINA ULIANA, MACHADO, MAGALI SANCHES, NESER, ADNAN, BONIFACIO, MARCELO DI, BAHTEN, LUIZ CARLOS VON, TALLO, FERNANDO, RIBEIRO, MAURO, MELO, ROSANA LEITE DE, CORSI, PAULO ROBERTO",Revista do Colégio Brasileiro de Cirurgiões; 49(); -,Revista do Colégio Brasileiro de Cirurgiões,Inglês,2022
S0102-311X2022001206002-scl,"Use of WhatsApp by older adults screened for depression in socioeconomically deprived areas of Guarulhos, São Paulo State, Brazil: challenges and possibilities for telehealth Guarulhos State Brazil","Moretti, Felipe Azevedo, Scazufca, Márcia, Nakamura, Carina Akemi, Souza, Caio Hudson Queiroz de, Seward, Nadine, Araya, Ricardo, Moreno-Agostino, Darío",Cadernos de Saúde Pública; 38(12); -,Cadernos de Saúde Pública,Inglês,2022
S1415-790X2022000100431-scl,"Prevalence and factors associated with adverse early childhood experiences: a population-based study in Ceará, Brazil","Martins, Maria Iara Socorro, Rocha, Hermano Alexandre Lima, Leite, Álvaro Jorge Madeiro, Rocha, Sabrina Gabriele Maia Oliveira, Araújo, David Augusto Batista Sá, Machado, Márcia Maria Tavares, Campos, Jocileide Sales, Sampaio, Edgar Gomes Marques, Silva, Anamaria Cavalcante e, Correia, Luciano Lima",Revista Brasileira de Epidemiologia; 25(); -,Revista Brasileira de Epidemiologia,Inglês,2022
S0080-62342022000100520-scl,Secondary prevention in coronary artery disease: development and content validity of educational messages for mobile phones disease,"Vieira, Lucas Verzegnassi, Souza, Vinicius Lino de, Barros, Alba Lúcia Bottura Leite de, Lopes, Juliana de Lima, Oliveira, Leticia Fernanda Tavares Sousa de, Santos, Mariana Alvina dos, Lopes, Camila Takao, Santos, Vinicius Batista",Revista da Escola de Enfermagem da USP; 56(); -,Revista da Escola de Enfermagem da USP,Inglês,2022
S2238-00942022000100210-scl,"O ensino no tempo do nacional-desenvolvimentismo no Pará (1957-1961): qualidade, avaliação e expansão nacionaldesenvolvimentismo nacional desenvolvimentismo 19571961 1957 1961 (1957-1961) qualidade 1957196 195 196 (1957-1961 195719 19 (1957-196 19571 1 (1957-19 (1957-1 (1957- (1957 (195 (19 (1 (","Bencostta, Marcus Levy Albino, Melo, Clarice Nascimento de, Moraes, Adhilio Wictor Almeida de",Revista Brasileira de História da Educação; 22(); -,Revista Brasileira de História da Educação,"Português, Inglês",2022
S0102-311X2022001305007-scl,Inequalities in health care and access to health services among adults with self-reported arterial hypertension: Brazilian National Health Survey,"Malta, Deborah Carvalho, Gomes, Crizian Saar, Stopa, Sheila Rizzato, Andrade, Fabiana Martins Dias de, Prates, Elton Junio Sady, Oliveira, Patrícia Pereira Vasconcelos de, Ferreira, Sheila Aparecida Massardi, Pereira, Cimar Azeredo",Cadernos de Saúde Pública; 38(); -,Cadernos de Saúde Pública,Inglês,2022
S0100-15742022000100300-scl,INSTRUMENTOS DE AVALIAÇÃO E PARÂMETROS DE QUALIDADE PARA A EDUCAÇÃO INFANTIL,"Guerres-Zucco, Dirce, Zanella, Andreia, Coutinho, Angela Scalabrin",Cadernos de Pesquisa; 52(); -,Cadernos de Pesquisa,"Português, Inglês",2022
S0104-40602022000100205-scl,"Certificação de Jovens e Adultos, experiência e conhecimento em Ciências: notas para os campos do Currículo e da Avaliação","Santos, André Vitor Fernandes dos, Marsico, Juliana, Oliveira, Cecília Santos de",Educar em Revista; 38(); -,Educar em Revista,"Português, Inglês",2022
S0104-11692022000100349-scl,Evaluation of an educational intervention (edworkcases) involving clinical cases and Nursing students: a cross-sectional observational study,"Guzmán-Almagro, María Isabel, Oter-Quintana, Cristina, Martín-Salinas, Carmen Clara, Cid-Galán, María Luisa, Carrillo-Camacho, Elena, Navarta-Sánchez, María Victoria, Castedo-Martínez, Oscar, Alcolea-Cosín, María Teresa, Fonseca, Luciana Mara Monti, Parro-Moreno, Ana Isabel",Revista Latino-Americana de Enfermagem; 30(); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2022
S0034-71672022000200150-scl,Factors associated with vulnerability and fragility in the elderly: a cross-sectional study elderly crosssectional cross sectional,"Sousa, Caroline Ribeiro de, Coutinho, Janaína Fonseca Victor, Freire Neto, João Bastos, Barbosa, Rachel Gabriel Bastos, Marques, Marília Braga, Diniz, Jamylle Lucas",Revista Brasileira de Enfermagem; 75(2); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S0102-37722022000100308-scl,Major Depressive Disorder: A Comparative Study on Social-Emotional Cognition and Executive Functions Disorder SocialEmotional Social Emotional,"Mônego, Bruna Gomes, Fonseca, Rochele Paz, Teixeira, Antônio Lúcio, Barbosa, Izabela Guimarães, Souza, Leonardo Cruz de, Bandeira, Denise Ruschel",Psicologia: Teoria e Pesquisa; 38(); -,Psicologia: Teoria e Pesquisa,Inglês,2022
S0104-11692022000200210-scl,"Association of health literacy, COVID-19 threat, and vaccination intention among Brazilian adolescents","Pimentel, Sidiany Mendes, Avila, Marla Andréia Garcia de, Prata, Rafaela Aparecida, Nunes, Hélio Rubens de Carvalho, Silva, Juliana Bastoni da",Revista Latino-Americana de Enfermagem; 30(spe); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2022
S1980-57642022005016201-scl,Three verbal fluency tasks: Normative data and convergent validity in Argentines over 50 years,"Martino, Pablo, Cervigni, Mauricio, Portillo, Nelson, Gallegos, Miguel, Politis, Daniel, Bortoli, Miguel Ángel De, Vivas, Jorge",Dementia & Neuropsychologia; (ahead); -,Dementia & Neuropsychologia,Inglês,2022
S1415-52732022000100347-scl,Factors associated with the academic performance of Nutrition students at a public university in southern Brazil,"SOAR, Claudia, SALLES, Vitória de Resende, FILIPINI, Richard Emanuel, CORRÊA, Leila Schumacher, HINNING, Patrícia de Fragas",Revista de Nutrição; 35(); -,Revista de Nutrição,Inglês,2022
S1414-32832022000100263-scl,"A gestão da integração ensino-serviço nas escolas médicas do Paraná, PR, Brasil","Zarpelon, Luis Fernando Boff, Batista, Nildo Alves","Interface - Comunicação, Saúde, Educação; 26(); -","Interface - Comunicação, Saúde, Educação","Português, Inglês",2022
S1982-89182022000100436-scl,ADQUISICIÓN DE COMPETENCIAS PEDAGÓGICAS EN EDUCACIÓN FÍSICA DURANTE EL CONFINAMIENTO POR COVID-19 EN MÉXICO,"González-Rivas, Ramón Alfonso, Enríquez, Oscar Núñez, Ramírez-García, Adrián Alonzo, Alaniz-Bernal, Cynthia Alejandra",Movimento; 28(); -,Movimento,Espanhol,2022
S1517-97022022000100787-scl,Representações das classes secundárias experimentais construídas por Gildásio Amado (1958-1973),"Vieira, Fernanda Gomes, Dallabrida, Norberto",Educação e Pesquisa; 48(); -,Educação e Pesquisa,Português,2022
S0103-21002022000100454-scl,Educação continuada em enfermagem à distância para tratamento de feridas em prisões,"Cavichioli, Flávia Carla Takaki, Blanes, Leila, Garbe, Gisele Grinevicius, Nicodemo, Denise, Ferreira, Lydia Masako",Acta Paulista de Enfermagem; 35(); -,Acta Paulista de Enfermagem,"Português, Inglês",2022
S1517-97022022000100203-scl,Pesquisa-formação com mini-histórias na educação infantil,"Conte, Elaine, Cardoso, Cristiele Borges dos Santos",Educação e Pesquisa; 48(); -,Educação e Pesquisa,Português,2022
S0100-55022022000500206-scl,Teste de Progresso: a percepção do discente de Medicina,"Chinelato, Marlene Moraes Rosa, Martinez, Jose Eduardo, Azevedo, Gisele Regina de",Revista Brasileira de Educação Médica; 46(); -,Revista Brasileira de Educação Médica,Português,2022
S0100-55022022000500201-scl,Teste de Progresso e mudança curricular: trilhas do curso de Medicina da Universidade de Brasília,"Torres, Odete Messa, Kessler, Iruena Moraes, Ferreira, Guilherme Viana, Moura, Hudson Fernando Nunes, Santos, Edinei Carvalho dos, Baroneza, José Eduardo",Revista Brasileira de Educação Médica; 46(); -,Revista Brasileira de Educação Médica,Português,2022
S0100-55022022000500205-scl,Correlação entre o desempenho no Teste do Progresso e a aprovação na residência médica,"Guimarães, Lorena Freitas de França, Chiesa, Daniela, Bessa, Olivia Andrea Alencar Costa",Revista Brasileira de Educação Médica; 46(); -,Revista Brasileira de Educação Médica,Português,2022
S1413-65382022000100320-scl,Atitudes e Autoeficácia dos Professores de Educação Física em Relação à Inclusão: Estudo Centrado na Região de Lisboa – Portugal,"MORAES, Tatiane, BASTOS, Tânia, RODRIGUES, Paula",Revista Brasileira de Educação Especial; 28(); -,Revista Brasileira de Educação Especial,Português,2022
S1413-65382022000100408-scl,Trabalho em Equipe Interprofissional no Atendimento à Criança com Transtorno do Espectro do Autismo,"ROMEU, Clariana Andrioli, ROSSIT, Rosana Ap. Salvador",Revista Brasileira de Educação Especial; 28(); -,Revista Brasileira de Educação Especial,Português,2022
S1983-14472022000100465-scl,Assessment of women’s satisfaction with labor and childbirth at a teaching hospital,"Ramos, Thais Marquezoni, Carmona, Elenice Valentim, Balaminut, Talita, Sanfelice, Clara Fróes de Oliveira",Revista Gaúcha de Enfermagem; 43(); -,Revista Gaúcha de Enfermagem,"Português, Inglês",2022
S0104-11692022000200215-scl,Prevention of non-suicidal self-injury: construction and validation of educational material,"Silva, Aline Conceição, Miasso, Adriana Inocenti, Araújo, Alisson, Barroso, Teresa Maria Mendes Dinis de Andrade, Santos, José Carlos Pereira dos, Vedana, Kelly Graziani Giacchero",Revista Latino-Americana de Enfermagem; 30(spe); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2022
S1414-753X2022000100324-scl,Health impact assessment in the process of implementation of hydroelectric plants: methodological contributions,"Busato, Maria Assunta, Grisotti, Márcia",Ambiente & Sociedade; 25(); -,Ambiente & Sociedade,"Português, Inglês",2022
S0104-11692022000200201-scl,"Insatisfação com a imagem corporal, uso de drogas e fatores associados entre adolescentes em três cidades brasileiras","Rocha, Ryvanne Paulino, Galvão, Patrícia Paiva de Oliveira, Sanchez, Zila van der Meer, Rebouças, Lidiane Nogueira, Castro Júnior, André Ribeiro de, Santos, Luís Eduardo Soares dos, Martins, Mariana Cavalcante, Pinheiro, Patrícia Neyva Da Costa, Vieira, Neiva Francenely Cunha, Gubert, Fabiane do Amaral",Revista Latino-Americana de Enfermagem; 30(spe); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2022
S0104-11692022000200204-scl,Construção e validação de podcast para educação em saúde sexual e reprodutiva de adolescentes,"Leite, Paloma Loiola, Torres, Francisco Ayslan Ferreira, Pereira, Leonarda Marques, Bezerra, Adriana de Moraes, Machado, Lucas Dias Soares, Silva, Maria Rocineide Ferreira da",Revista Latino-Americana de Enfermagem; 30(spe); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2022
S0104-11692022000200202-scl,Conceitos e temas relacionados à saúde do adolescente na formação em enfermagem,"Cassiani, Silvia Helena De Bortoli, Dias, Bruna Moreno, Beltran, Martha Patricia Bejarano, Gualdrón, Lucy Marcela Vesga, Pérez, Taycia Ramírez, Aguilar, Germania Marivel Vargas, Loli Ponce, Rudi Amalia, Valdivia, Angela Rocio Cornejo",Revista Latino-Americana de Enfermagem; 30(spe); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2022
S0100-55022022000300217-scl,Racionalidades Médicas: avaliação de componente optativo na formação médica,"Almeida, Maria Eneida de, Barbato, Paulo Roberto, Nascimento, Marilene Cabral",Revista Brasileira de Educação Médica; 46(3); -,Revista Brasileira de Educação Médica,Português,2022
S1516-73132022000100236-scl,An investigative study on teachers' level of expertise on the triad science-pedagogy-technology: evaluating Chemistry classrooms during the pandemic,"Bedin, Everton, Cleophas, Maria das Graças",Ciência & Educação (Bauru); 28(); -,Ciência & Educação (Bauru),Inglês,2022
S0034-89102022000100283-scl,Food consumption in Brazil: influence of beef on environmental impact and nutritional quality of the diet,"Garzillo, Josefa Maria Fellegger, Poli, Vanessa Fadanelli Schoenardie, Leite, Fernanda Helena Marrocos, Martinez-Steele, Euridice, Machado, Priscila Pereira, Louzada, Maria Laura da Costa, Levy, Renata Bertazzi, Monteiro, Carlos Augusto",Revista de Saúde Pública; 56(); -,Revista de Saúde Pública,"Português, Inglês",2022
